{ 1, 375978865285289, 0.045505375, -0.15567628, 9.872271
},{ 3, 375988786563936, 6.7748677E-4, -0.003299262, -0.008124433
},{ 1, 375988789104608, 0.028740235, -0.086220704, 9.766891
},{ 3, 375988789104608, -0.0046488354, 0.0041575893, -0.009189697
},{ 1, 375988791645280, 0.014370117, -0.19160157, 9.733359
},{ 3, 375988791645280, 0.007601706, 0.0030923248, -0.0070591685
},{ 1, 375988794185952, 0.031135255, -0.17483643, 9.783655
},{ 3, 375988794185952, 0.001210119, -0.0017013652, -0.0027981107
},{ 1, 375988796726624, 0.014370117, -0.15088624, 9.877061
},{ 3, 375988796726624, -0.003050939, 9.6179586E-4, -0.008657065
},{ 1, 375988799267296, -0.050295413, -0.14130616, 9.735755
},{ 3, 375988799267296, 0.005471177, 0.0073533827, -0.010254961
},{ 1, 375988801807968, 0.045505375, -0.16525635, 9.83874
},{ 3, 375988801807968, 0.0028080156, 0.006288118, -0.0139833875
},{ 2, 375988801807968, 23.7, 24.0, -49.050003
},{ 1, 375988804348640, -0.028740235, -0.14370118, 9.74294
},{ 3, 375988804348640, 0.0022753833, -1.034686E-4, -0.0022654785
},{ 1, 375988806889312, 0.028740235, -0.12454102, 9.788445
},{ 3, 375988806889312, 0.017721718, 0.0025596926, -0.008124433
},{ 1, 375988809429984, 0.059875492, -0.1580713, 9.766891
},{ 3, 375988809429984, 0.01825435, -0.018212965, -0.01238549
},{ 1, 375988811970656, -0.0047900393, -0.14130616, 9.879456
},{ 3, 375988811970656, 0.011330131, -0.010223482, -0.0049286396
},{ 1, 375988814511328, 0.043110352, -0.045505375, 9.79563
},{ 3, 375988814511328, -3.8777772E-4, -0.003299262, -0.011320227
},{ 1, 375988817052000, 0.059875492, -0.06466553, 9.733359
},{ 3, 375988817052000, -0.003050939, 0.0025596926, -0.0027981107
},{ 1, 375988819592544, 0.086220704, -0.14130616, 9.759705
},{ 3, 375988819592544, -0.012105687, 0.0025596926, 0.003593476
},{ 1, 375988822133216, -0.045505375, -0.1101709, 9.807606
},{ 3, 375988822133216, -0.011573055, 9.6179586E-4, -0.0027981107
},{ 2, 375988822133216, 23.7, 24.0, -49.050003
},{ 1, 375988824673888, 0.16046631, -0.098195806, 9.735755
},{ 3, 375988824673888, -0.013703584, 9.6179586E-4, -0.0075918008
},{ 1, 375988827214560, 0.014370117, -0.14130616, 9.75252
},{ 3, 375988827214560, -0.006246732, -0.0075603197, -0.009189697
},{ 1, 375988829755232, 0.0047900393, -0.14849122, 9.730965
},{ 3, 375988829755232, 0.0022753833, -0.0064950553, -0.005993904
},{ 1, 375988832295904, 0.06466553, -0.22752686, 9.798025
},{ 3, 375988832295904, -0.0067793643, 0.0046902215, -0.013450756
},{ 1, 375988834836576, -0.0023950196, -0.07185059, 9.759705
},{ 3, 375988834836576, -0.0035835712, -0.008092953, -0.009189697
},{ 1, 375988837377248, 0.038320314, -0.08861572, 9.726174
},{ 3, 375988837377248, -0.0067793643, 0.0020270604, -0.010787594
},{ 1, 375988839917920, -0.09101075, -0.13891114, 9.759705
},{ 3, 375988839917920, -0.0019856745, -0.0075603197, -0.0017328463
},{ 1, 375988842458592, 0.06706055, -0.083825685, 9.6686945
},{ 3, 375988842458592, -0.004116203, -1.034686E-4, -0.01238549
},{ 2, 375988842458592, 23.7, 24.0, -49.500004
},{ 1, 375988844999264, 0.028740235, -0.040715333, 9.726174
},{ 3, 375988844999264, -0.0025183067, -0.0075603197, -0.0022654785
},{ 1, 375988847543735, -0.014370117, -0.09101075, 9.80521
},{ 3, 375988847543735, 0.010264866, 0.0030923248, -0.0070591685
},{ 1, 375988850084407, 0.09580079, -0.083825685, 9.7740755
},{ 3, 375988850084407, 6.7748677E-4, -0.0043645264, -0.0070591685
},{ 1, 375988852625079, -0.014370117, -0.15088624, 9.793235
},{ 3, 375988852625079, 0.0033406478, 0.0073533827, -0.0038633752
},{ 1, 375988855165751, 0.05508545, -0.117355965, 9.74773
},{ 3, 375988855165751, -0.0051814676, 0.0030923248, 0.0030608438
},{ 1, 375988857706423, 0.047900394, -0.117355965, 9.831555
},{ 3, 375988857706423, 0.00387328, -0.005962423, 0.0025282116
},{ 1, 375988860247095, 0.033530276, -0.06945557, 9.879456
},{ 3, 375988860247095, 0.0044059125, -0.0048971586, 0.0025282116
},{ 1, 375988862787767, -0.0071850587, -0.045505375, 9.754915
},{ 3, 375988862787767, 0.005471177, -0.0075603197, 0.0051913727
},{ 2, 375988862787767, 23.7, 24.0, -49.500004
},{ 1, 375988865328439, 0.06227051, -0.17483643, 9.7740755
},{ 3, 375988865328439, -0.0051814676, -0.0048971586, 0.0041261083
},{ 1, 375988867869111, 0.0071850587, -0.16525635, 9.872271
},{ 3, 375988867869111, -0.007844629, 0.003624957, 0.00678927
},{ 1, 375988870409783, 0.040715333, -0.16286133, 9.79563
},{ 3, 375988870409783, -0.0073119965, 0.0014944281, -0.001200214
},{ 1, 375988872950455, 0.021555176, -0.14130616, 9.6758795
},{ 3, 375988872950455, 0.0028080156, -0.0017013652, -0.0043960074
},{ 1, 375988875491127, 0.045505375, -0.13172609, 9.707015
},{ 3, 375988875491127, -0.004116203, 0.003624957, -1.3494957E-4
},{ 1, 375988878031799, 0.06227051, -0.098195806, 9.881851
},{ 3, 375988878031799, 0.0049385447, -0.0027666297, -6.675818E-4
},{ 1, 375988880572471, 0.0047900393, -0.17483643, 9.70941
},{ 3, 375988880572471, 0.0022753833, -0.0022339975, 0.0025282116
},{ 1, 375988883113143, 0.019160157, -0.15088624, 9.81
},{ 3, 375988883113143, -0.0035835712, 4.2916363E-4, 0.006256637
},{ 2, 375988883113143, 22.95, 24.0, -49.350002
},{ 1, 375988885653815, 0.0071850587, -0.16046631, 9.79563
},{ 3, 375988885653815, -0.0051814676, 0.0041575893, 0.0014629471
},{ 1, 375988888194487, 0.07664063, -0.100590825, 9.73815
},{ 3, 375988888194487, -0.006246732, 0.0041575893, 0.0046587405
},{ 1, 375988890735159, 0.038320314, -0.13651612, 9.783655
},{ 3, 375988890735159, -0.0073119965, 0.0030923248, 0.0057240045
},{ 1, 375988893275831, 0.119750984, -0.10538086, 9.802815
},{ 3, 375988893275831, -0.013170952, 9.6179586E-4, 0.0041261083
},{ 1, 375988895816503, -0.014370117, -0.10538086, 9.721385
},{ 3, 375988895816503, -0.0067793643, 0.0020270604, 0.0094524305
},{ 1, 375988898357175, 0.18441652, -0.12454102, 9.364527
},{ 3, 375988898357175, 0.005471177, 0.0073533827, 0.0030608438
},{ 1, 375988900897847, 0.100590825, -0.16525635, 9.601634
},{ 3, 375988900897847, -0.011573055, -1.034686E-4, -0.0043960074
},{ 1, 375988903438519, 0.07903565, -0.19878663, 9.735755
},{ 3, 375988903438519, -0.004116203, -0.0022339975, 9.303149E-4
},{ 2, 375988903438519, 22.95, 24.0, -49.500004
},{ 1, 375988905979191, 0.021555176, -0.119750984, 9.83874
},{ 3, 375988905979191, -9.204099E-4, -1.034686E-4, 0.0094524305
},{ 1, 375988908519863, -0.0047900393, -0.12693603, 9.766891
},{ 3, 375988908519863, -3.8777772E-4, 9.6179586E-4, 0.0073219016
},{ 1, 375988911060535, 0.028740235, -0.14849122, 9.740545
},{ 3, 375988911060535, 0.0049385447, 4.2916363E-4, 0.0041261083
},{ 1, 375988913601207, 0.081430666, -0.08861572, 9.783655
},{ 3, 375988913601207, -9.204099E-4, -0.0048971586, 0.0025282116
},{ 1, 375988916141879, 0.031135255, -0.10777588, 9.759705
},{ 3, 375988916141879, -0.0046488354, -0.001168733, 0.014778753
},{ 1, 375988918682551, 0.050295413, -0.07903565, 9.75731
},{ 3, 375988918682551, -0.0019856745, -0.001168733, 0.008919799
},{ 1, 375988921223223, 0.033530276, -0.07424561, 9.855506
},{ 3, 375988921223223, -0.011040423, -1.034686E-4, 0.009985062
},{ 1, 375988923763895, 0.023950197, -0.13172609, 9.798025
},{ 3, 375988923763895, -0.007844629, 0.0025596926, 0.0094524305
},{ 2, 375988923763895, 22.95, 24.0, -49.500004
},{ 1, 375988926304567, 0.09580079, -0.11496094, 9.74294
},{ 3, 375988926304567, 0.005471177, -0.0017013652, 0.007854533
},{ 1, 375988928845239, 0.05748047, -0.11496094, 9.869876
},{ 3, 375988928845239, 0.001210119, -0.001168733, 0.0041261083
},{ 1, 375988931385911, 0.06466553, -0.1580713, 9.766891
},{ 3, 375988931385911, 0.00387328, -0.0022339975, 0.0046587405
},{ 1, 375988933926583, 0.011975098, -0.12454102, 9.812395
},{ 3, 375988933926583, -0.009442526, 0.005755486, 0.012115591
},{ 1, 375988936467255, 0.040715333, -0.16525635, 9.814791
},{ 3, 375988936467255, 0.00387328, -0.0027666297, 0.014778753
},{ 1, 375988939007927, 0.047900394, -0.14849122, 9.73815
},{ 3, 375988939007927, 0.005471177, 0.0073533827, 0.019572444
},{ 1, 375988941548599, 0.09101075, -0.10777588, 9.845925
},{ 3, 375988941548599, 0.00387328, 0.0030923248, 0.0073219016
},{ 1, 375988944096508, 0.040715333, -0.13891114, 9.79084
},{ 3, 375988944096508, -0.0025183067, -1.034686E-4, 0.008919799
},{ 2, 375988944096508, 22.95, 24.0, -49.500004
},{ 1, 375988946637308, 0.014370117, -0.14130616, 9.793235
},{ 3, 375988946637308, 0.009732234, -0.001168733, 0.012115591
},{ 1, 375988949177980, 0.05508545, -0.15088624, 9.759705
},{ 3, 375988949177980, 0.008134337, -0.0064950553, 0.012115591
},{ 1, 375988951718652, 0.021555176, -0.17723145, 9.718989
},{ 3, 375988951718652, -0.0019856745, 4.2916363E-4, 0.01424612
},{ 1, 375988954259324, 0.043110352, -0.07664063, 9.807606
},{ 3, 375988954259324, 0.0022753833, 0.0020270604, 0.0057240045
},{ 1, 375988956799996, 0.047900394, -0.1460962, 9.817185
},{ 3, 375988956799996, 0.0017427512, 9.6179586E-4, 0.003593476
},{ 1, 375988959340668, 0.05269043, -0.06706055, 9.798025
},{ 3, 375988959340668, 0.010264866, -0.0038318941, 0.013180857
},{ 1, 375988961881468, 0.0, -0.16765137, 9.7812605
},{ 3, 375988961881468, 0.0033406478, -1.034686E-4, 0.0041261083
},{ 1, 375988964422140, 0.023950197, -0.1820215, 9.73815
},{ 3, 375988964422140, -0.0025183067, -0.0043645264, 0.0041261083
},{ 2, 375988964422140, 22.95, 24.150002, -49.500004
},{ 1, 375988966962812, 0.043110352, -0.16765137, 9.697434
},{ 3, 375988966962812, 0.0033406478, -0.0048971586, 0.007854533
},{ 1, 375988969503484, -0.011975098, -0.20597169, 9.7621
},{ 3, 375988969503484, -0.0035835712, 9.6179586E-4, 0.0057240045
},{ 1, 375988972044156, 0.033530276, -0.18441652, 9.817185
},{ 3, 375988972044156, -0.0014530421, -0.0075603197, 0.0030608438
},{ 1, 375988974584956, 0.050295413, -0.117355965, 9.800421
},{ 3, 375988974584956, 0.0049385447, -6.361008E-4, 0.0073219016
},{ 1, 375988977125628, 0.028740235, -0.19160157, 9.826766
},{ 3, 375988977125628, -0.006246732, 0.0020270604, -0.010787594
},{ 1, 375988979666300, -0.033530276, -0.13651612, 9.74773
},{ 3, 375988979666300, -0.0142362155, 0.008418647, -6.675818E-4
},{ 1, 375988982206972, -0.009580079, -0.19878663, 9.82437
},{ 3, 375988982206972, 1.4485451E-4, 0.008951278, -0.0027981107
},{ 1, 375988984747644, 0.07903565, -0.22752686, 9.74294
},{ 3, 375988984747644, 0.008134337, 0.0041575893, -0.0017328463
},{ 2, 375988984747644, 23.25, 24.150002, -49.65
},{ 1, 375988987288316, 0.05508545, -0.1580713, 9.82437
},{ 3, 375988987288316, -3.8777772E-4, -0.008092953, -0.001200214
},{ 1, 375988989829116, 0.023950197, -0.14849122, 9.77168
},{ 3, 375988989829116, -0.0051814676, -0.008625585, -0.0075918008
},{ 1, 375988992369788, 0.038320314, -0.1820215, 9.766891
},{ 3, 375988992369788, 0.0044059125, 0.013212336, -0.0043960074
},{ 1, 375988994910460, 0.033530276, -0.1101709, 9.802815
},{ 3, 375988994910460, -0.0051814676, -0.005962423, 0.0051913727
},{ 1, 375988997451132, 0.0071850587, -0.1460962, 9.78605
},{ 3, 375988997451132, 6.7748677E-4, -0.003299262, 0.0019955793
},{ 1, 375988999991804, -0.0023950196, -0.20597169, 9.764495
},{ 3, 375988999991804, 0.0065364414, -0.0017013652, 0.00678927
},{ 1, 375989002532476, 0.014370117, -0.098195806, 9.836346
},{ 3, 375989002532476, 0.00387328, 9.6179586E-4, -0.009189697
},{ 1, 375989005073276, 0.047900394, -0.08861572, 9.81958
},{ 3, 375989005073276, 0.008134337, 0.008418647, -0.005461272
},{ 2, 375989005073276, 22.95, 24.150002, -49.95
},{ 1, 375989007613948, 0.07185059, -0.11496094, 9.829161
},{ 3, 375989007613948, -9.204099E-4, 0.0025596926, -0.008657065
},{ 1, 375989010154620, 0.086220704, -0.1341211, 9.7142
},{ 3, 375989010154620, -0.004116203, 0.013744969, -0.0075918008
},{ 1, 375989012695292, 0.05269043, -0.05748047, 9.7142
},{ 3, 375989012695292, 0.0028080156, 9.6179586E-4, -0.0065265363
},{ 1, 375989015235964, -0.019160157, -0.2083667, 9.766891
},{ 3, 375989015235964, -9.204099E-4, -0.0043645264, -0.010254961
},{ 1, 375989017776764, 0.0071850587, -0.07424561, 9.716595
},{ 3, 375989017776764, -3.8777772E-4, -0.0043645264, -0.01930971
},{ 1, 375989020317436, 0.0, -0.08861572, 9.802815
},{ 3, 375989020317436, 0.010264866, -0.005429791, -0.0070591685
},{ 1, 375989022858108, -0.016765138, -0.12454102, 9.733359
},{ 3, 375989022858108, 0.001210119, 4.2916363E-4, -0.013450756
},{ 1, 375989025398780, 0.07424561, -0.019160157, 9.865086
},{ 3, 375989025398780, 6.7748677E-4, 0.003624957, -0.008657065
},{ 2, 375989025398780, 22.5, 24.45, -50.550003
},{ 1, 375989027939452, 0.06945557, -0.1101709, 9.77647
},{ 3, 375989027939452, 0.010264866, -0.003299262, -0.0017328463
},{ 1, 375989030480124, 0.026345216, -0.17483643, 9.896221
},{ 3, 375989030480124, -0.0046488354, -0.0022339975, -0.0065265363
},{ 1, 375989033020924, 0.038320314, -0.18920656, 9.683064
},{ 3, 375989033020924, 0.005471177, -1.034686E-4, -0.010787594
},{ 1, 375989035561596, -0.0047900393, -0.16286133, 9.814791
},{ 3, 375989035561596, 0.0017427512, 9.6179586E-4, -0.008657065
},{ 1, 375989038102268, 0.081430666, -0.047900394, 9.855506
},{ 3, 375989038102268, 0.001210119, 4.2916363E-4, -0.010787594
},{ 1, 375989040647403, -0.019160157, -0.10538086, 9.865086
},{ 3, 375989040647403, -0.004116203, -6.361008E-4, -0.005461272
},{ 1, 375989043188075, -0.0023950196, -0.24668702, 9.769285
},{ 3, 375989043188075, -0.0067793643, -1.034686E-4, -0.011320227
},{ 1, 375989045728747, 0.07903565, -0.13172609, 9.764495
},{ 3, 375989045728747, 0.0022753833, -0.0038318941, -0.003330743
},{ 2, 375989045728747, 22.5, 24.45, -50.550003
},{ 1, 375989048269419, 0.028740235, -0.100590825, 9.81
},{ 3, 375989048269419, -0.008377261, 9.6179586E-4, -0.003330743
},{ 1, 375989050810219, 0.05748047, -0.15567628, 9.814791
},{ 3, 375989050810219, -0.004116203, -0.0075603197, -0.008124433
},{ 1, 375989053350891, 0.021555176, -0.05508545, 9.73815
},{ 3, 375989053350891, -9.204099E-4, -0.001168733, -0.001200214
},{ 1, 375989055891563, 0.019160157, -0.1341211, 9.841136
},{ 3, 375989055891563, -0.006246732, -0.003299262, -0.0043960074
},{ 1, 375989058432235, 0.047900394, -0.17244141, 9.733359
},{ 3, 375989058432235, 0.0028080156, -0.0043645264, -0.0022654785
},{ 1, 375989060973035, -0.011975098, -0.12933107, 9.821976
},{ 3, 375989060973035, 0.0033406478, -0.001168733, 0.0094524305
},{ 1, 375989063513707, 0.0071850587, -0.12454102, 9.807606
},{ 3, 375989063513707, -0.0046488354, -0.0043645264, 0.0051913727
},{ 1, 375989066054379, 0.026345216, -0.17244141, 9.845925
},{ 3, 375989066054379, -0.0025183067, 0.006288118, 0.0051913727
},{ 2, 375989066054379, 21.900002, 24.45, -50.4
},{ 1, 375989068595051, 0.0071850587, -0.17244141, 9.72378
},{ 3, 375989068595051, -0.004116203, -0.0022339975, 0.00678927
},{ 1, 375989071135851, -0.035925295, -0.08861572, 9.807606
},{ 3, 375989071135851, 0.0028080156, -0.0064950553, -0.0038633752
},{ 1, 375989073676523, -0.10777588, -0.12933107, 9.721385
},{ 3, 375989073676523, -0.004116203, 0.0052228537, -0.0027981107
},{ 1, 375989076217195, 0.059875492, -0.11496094, 9.821976
},{ 3, 375989076217195, -0.006246732, 0.0030923248, 0.003593476
},{ 1, 375989078757867, 0.06227051, -0.12693603, 9.793235
},{ 3, 375989078757867, -0.0073119965, 0.0041575893, 0.0030608438
},{ 1, 375989081298539, 0.035925295, -0.117355965, 9.733359
},{ 3, 375989081298539, 0.0033406478, 0.005755486, 0.016376648
},{ 1, 375989083839339, 0.06227051, -0.045505375, 9.814791
},{ 3, 375989083839339, -0.009442526, -0.0064950553, 0.0014629471
},{ 1, 375989086380011, 0.045505375, -0.17004639, 9.75731
},{ 3, 375989086380011, -0.0014530421, -0.0048971586, 0.0019955793
},{ 2, 375989086380011, 22.5, 24.45, -50.100002
},{ 1, 375989088920683, 0.081430666, -0.06945557, 9.6686945
},{ 3, 375989088920683, -0.009442526, -0.001168733, -0.003330743
},{ 1, 375989091461355, 0.038320314, -0.13651612, 9.75731
},{ 3, 375989091461355, 0.0049385447, 0.009483911, 0.0046587405
},{ 1, 375989094002155, 0.10777588, -0.09580079, 9.733359
},{ 3, 375989094002155, 0.008134337, 0.0025596926, 0.0019955793
},{ 1, 375989096542827, 0.016765138, -0.14130616, 9.800421
},{ 3, 375989096542827, 0.0017427512, -0.001168733, 0.00678927
},{ 1, 375989099083499, -0.014370117, -0.13172609, 9.802815
},{ 3, 375989099083499, 0.00866697, -1.034686E-4, -1.3494957E-4
},{ 1, 375989101624171, 0.086220704, -0.09340577, 9.829161
},{ 3, 375989101624171, 6.7748677E-4, 0.003624957, 0.003593476
},{ 1, 375989104164971, 0.098195806, -0.19160157, 9.764495
},{ 3, 375989104164971, 0.008134337, -0.007027687, -0.0022654785
},{ 1, 375989106705643, 0.011975098, -0.12454102, 9.656719
},{ 3, 375989106705643, 0.0022753833, -0.003299262, 0.0041261083
},{ 2, 375989106705643, 22.5, 24.45, -50.100002
},{ 1, 375989109246315, 0.07424561, -0.1460962, 9.85311
},{ 3, 375989109246315, -0.009442526, 0.0030923248, 9.303149E-4
},{ 1, 375989111786987, -0.0047900393, -0.22992188, 9.831555
},{ 3, 375989111786987, -0.0025183067, -0.0038318941, 3.9768266E-4
},{ 1, 375989114327787, 0.09340577, -0.11256592, 9.783655
},{ 3, 375989114327787, -0.003050939, -6.361008E-4, -0.003330743
},{ 1, 375989116868459, 0.0071850587, -0.22273682, 9.81958
},{ 3, 375989116868459, 0.028374363, -0.01501717, 0.00678927
},{ 1, 375989119409131, 0.021555176, -0.16765137, 9.7142
},{ 3, 375989119409131, 0.037961744, -0.020343494, -0.008124433
},{ 1, 375989121949803, 0.0, -0.22513184, 9.735755
},{ 3, 375989121949803, 0.043820698, -0.025137184, -0.001200214
},{ 1, 375989124490475, 0.0071850587, -0.1101709, 9.685459
},{ 3, 375989124490475, 0.041157536, -0.016615069, -0.0022654785
},{ 1, 375989127031275, 0.05269043, -0.040715333, 9.7621
},{ 3, 375989127031275, 0.01612382, -0.007027687, 0.0025282116
},{ 2, 375989127031275, 22.35, 24.45, -50.100002
},{ 1, 375989129571947, 0.06945557, -0.12454102, 9.77168
},{ 3, 375989129571947, -0.0019856745, -1.034686E-4, -0.0070591685
},{ 1, 375989132112619, 0.033530276, -0.06945557, 9.711804
},{ 3, 375989132112619, -0.01050779, 0.007886015, 3.9768266E-4
},{ 1, 375989134653291, 0.06466553, -0.17483643, 9.80521
},{ 3, 375989134653291, -0.01743201, 0.010549176, -0.0017328463
},{ 1, 375989137202974, -0.043110352, -0.09101075, 9.857901
},{ 3, 375989137202974, -0.009442526, 0.008951278, 0.006256637
},{ 1, 375989139743646, 0.031135255, -0.11256592, 9.821976
},{ 3, 375989139743646, -0.003050939, 0.014810233, -0.0038633752
},{ 1, 375989142284446, 0.07185059, -0.17244141, 9.766891
},{ 3, 375989142284446, -0.004116203, 0.01853866, 0.0019955793
},{ 1, 375989144825118, -0.0071850587, -0.1939966, 9.956097
},{ 3, 375989144825118, 0.0022753833, 0.013744969, -0.001200214
},{ 1, 375989147365918, 0.014370117, -0.12933107, 9.79084
},{ 3, 375989147365918, -0.011573055, 0.015342865, -0.008657065
},{ 2, 375989147365918, 22.35, 24.45, -50.100002
},{ 1, 375989149906590, 0.033530276, -0.11256592, 9.814791
},{ 3, 375989149906590, 6.7748677E-4, 0.010549176, -0.005993904
},{ 1, 375989152447262, 0.07664063, -0.16525635, 9.81
},{ 3, 375989152447262, -3.8777772E-4, 0.007886015, 0.0030608438
},{ 1, 375989154988062, 0.035925295, -0.21076173, 9.70941
},{ 3, 375989154988062, 0.001210119, 0.0020270604, -0.0038633752
},{ 1, 375989157528734, 0.033530276, -0.102985844, 9.656719
},{ 3, 375989157528734, 0.0065364414, 4.2916363E-4, -6.675818E-4
},{ 1, 375989160069534, 0.0071850587, -0.1820215, 9.798025
},{ 3, 375989160069534, -0.006246732, -0.001168733, 0.0025282116
},{ 1, 375989162610206, -0.0023950196, -0.12454102, 9.833951
},{ 3, 375989162610206, 0.0028080156, -1.034686E-4, -0.003330743
},{ 1, 375989165151006, 0.021555176, -0.102985844, 9.783655
},{ 3, 375989165151006, 0.0022753833, -0.0038318941, 0.0019955793
},{ 1, 375989167691678, 0.081430666, -0.17244141, 9.814791
},{ 3, 375989167691678, -9.204099E-4, -0.0022339975, -0.003330743
},{ 2, 375989167691678, 22.5, 24.45, -50.100002
},{ 1, 375989170232350, 0.06227051, -0.13891114, 9.85311
},{ 3, 375989170232350, 0.006003809, 0.009483911, 0.007854533
},{ 1, 375989172773150, 0.011975098, -0.19878663, 9.766891
},{ 3, 375989172773150, 0.0044059125, 4.2916363E-4, -0.003330743
},{ 1, 375989175313822, 0.033530276, -0.20597169, 9.77647
},{ 3, 375989175313822, 0.00866697, 0.0041575893, 0.009985062
},{ 1, 375989177854622, 0.019160157, -0.20118165, 9.855506
},{ 3, 375989177854622, 1.4485451E-4, 0.0014944281, 0.0051913727
},{ 1, 375989180395294, 0.07664063, -0.11496094, 9.829161
},{ 3, 375989180395294, -0.0051814676, 0.0073533827, -0.0038633752
},{ 1, 375989182936094, 0.016765138, -0.11496094, 9.759705
